State,Year,Month,Unemployment Rate
Wisconsin,1999,11,3.1   
Wyoming,1999,11,4.4   
Alabama,1999,12,4.7   
Alaska,1999,12,6.1   
Arizona,1999,12,4.1   
Arkansas,1999,12,4.3   
California,1999,12,5.0   
Los Angeles County,1999,12,5.7   
Colorado,1999,12,2.8   
Connecticut,1999,12,2.4   
Delaware,1999,12,3.3   
District of Columbia,1999,12,5.9   
Florida,1999,12,3.8   
Georgia,1999,12,3.6   
Hawaii,1999,12,4.6   
Idaho,1999,12,4.7   
Illinois,1999,12,4.4   
Indiana,1999,12,3.1   
Iowa,1999,12,2.5   
Kansas,1999,12,3.5   
Kentucky,1999,12,4.2   
Louisiana,1999,12,4.9   
Maine,1999,12,3.8   
Maryland,1999,12,3.2   
Massachusetts,1999,12,3.2   
Michigan,1999,12,3.4   
Minnesota,1999,12,2.9   
Mississippi,1999,12,5.4   
Missouri,1999,12,3.0   
Montana,1999,12,5.0   
Nebraska,1999,12,2.8   
Nevada,1999,12,4.0   
New Hampshire,1999,12,2.8   
New Jersey,1999,12,4.0   
New Mexico,1999,12,5.2   
New York,1999,12,4.8   
New York city,1999,12,6.2   
North Carolina,1999,12,3.4   
North Dakota,1999,12,3.0   
Ohio,1999,12,4.2   
Oklahoma,1999,12,3.2   
Oregon,1999,12,5.1   
Pennsylvania,1999,12,4.3   
Rhode Island,1999,12,4.3   
South Carolina,1999,12,4.2   
South Dakota,1999,12,2.5   
Tennessee,1999,12,3.8   
Texas,1999,12,4.8   
Utah,1999,12,3.2   
Vermont,1999,12,2.9   
Virginia,1999,12,2.6   
Washington,1999,12,4.8   
West Virginia,1999,12,6.0   
Wisconsin,1999,12,3.1   
Wyoming,1999,12,4.3   
Alabama,2000,01,4.7   
Alaska,2000,01,6.2   
Arizona,2000,01,4.1   
Arkansas,2000,01,4.3   
California,2000,01,5.0   
Los Angeles County,2000,01,5.7   
Colorado,2000,01,2.8   
Connecticut,2000,01,2.3   
Delaware,2000,01,3.3   
District of Columbia,2000,01,5.8   
Florida,2000,01,3.7   
Georgia,2000,01,3.6   
Hawaii,2000,01,4.5   
Idaho,2000,01,4.6   
Illinois,2000,01,4.4   
Indiana,2000,01,3.1   
Iowa,2000,01,2.5   
Kansas,2000,01,3.6   
Kentucky,2000,01,4.1   
Louisiana,2000,01,4.9   
Maine,2000,01,3.7   
Maryland,2000,01,3.3   
Massachusetts,2000,01,3.1   
Michigan,2000,01,3.3   
Minnesota,2000,01,2.9   
Mississippi,2000,01,5.4   
Missouri,2000,01,3.0   
Montana,2000,01,5.0   
Nebraska,2000,01,2.8   
Nevada,2000,01,3.9   
New Hampshire,2000,01,2.8   
New Jersey,2000,01,3.8   
New Mexico,2000,01,5.1   
New York,2000,01,4.7   
New York city,2000,01,6.0   
North Carolina,2000,01,3.4   
North Dakota,2000,01,3.0   
Ohio,2000,01,4.2   
Oklahoma,2000,01,3.1   
Oregon,2000,01,5.0   
Pennsylvania,2000,01,4.2   
Rhode Island,2000,01,4.3   
South Carolina,2000,01,4.0   
South Dakota,2000,01,2.4   
Tennessee,2000,01,3.7   
Texas,2000,01,4.7   
Utah,2000,01,3.1   
Vermont,2000,01,2.8   
Virginia,2000,01,2.5   
Washington,2000,01,4.8   
West Virginia,2000,01,5.9   
Wisconsin,2000,01,3.1   
Wyoming,2000,01,4.1   
Alabama,2000,02,4.7   
Alaska,2000,02,6.2   
Arizona,2000,02,4.0   
Arkansas,2000,02,4.3   
California,2000,02,5.0   
Los Angeles County,2000,02,5.6   
Colorado,2000,02,2.7   
Connecticut,2000,02,2.3   
Delaware,2000,02,3.3   
District of Columbia,2000,02,5.7   
Florida,2000,02,3.7   
Georgia,2000,02,3.6   
Hawaii,2000,02,4.5   
Idaho,2000,02,4.5   
Illinois,2000,02,4.4   
Indiana,2000,02,3.1   
Iowa,2000,02,2.5   
Kansas,2000,02,3.6   
Kentucky,2000,02,4.1   
Louisiana,2000,02,4.9   
Maine,2000,02,3.5   
Maryland,2000,02,3.3   
Massachusetts,2000,02,3.0   
Michigan,2000,02,3.2   
Minnesota,2000,02,3.0   
Mississippi,2000,02,5.5   
Missouri,2000,02,3.0   
Montana,2000,02,4.9   
Nebraska,2000,02,2.8   
Nevada,2000,02,3.9   
New Hampshire,2000,02,2.8   
New Jersey,2000,02,3.7   
New Mexico,2000,02,5.1   
New York,2000,02,4.6   
New York city,2000,02,6.0   
North Carolina,2000,02,3.4   
North Dakota,2000,02,3.0   
Ohio,2000,02,4.1   
Oklahoma,2000,02,3.1   
Oregon,2000,02,5.0   
Pennsylvania,2000,02,4.1   
Rhode Island,2000,02,4.2   
South Carolina,2000,02,3.9   
South Dakota,2000,02,2.4   
Tennessee,2000,02,3.7   
Texas,2000,02,4.7   
Utah,2000,02,3.1   
Vermont,2000,02,2.7   
Virginia,2000,02,2.4   
Washington,2000,02,4.8   
West Virginia,2000,02,5.7   
Wisconsin,2000,02,3.1   
Wyoming,2000,02,4.0   
Alabama,2000,03,4.7   
Alaska,2000,03,6.2   
Arizona,2000,03,4.0   
Arkansas,2000,03,4.2   
California,2000,03,5.0   
Los Angeles County,2000,03,5.6   
Colorado,2000,03,2.7   
Connecticut,2000,03,2.2   
Delaware,2000,03,3.3   
District of Columbia,2000,03,5.7   
Florida,2000,03,3.7   
Georgia,2000,03,3.6   
Hawaii,2000,03,4.4   
Idaho,2000,03,4.5   
Illinois,2000,03,4.4   
Indiana,2000,03,3.0   
Iowa,2000,03,2.5   
Kansas,2000,03,3.6   
Kentucky,2000,03,4.0   
Louisiana,2000,03,4.9   
Maine,2000,03,3.4   
Maryland,2000,03,3.4   
Massachusetts,2000,03,2.9   
Michigan,2000,03,3.3   
Minnesota,2000,03,3.0   
Mississippi,2000,03,5.5   
Missouri,2000,03,3.1   
Montana,2000,03,4.9   
Nebraska,2000,03,2.8   
Nevada,2000,03,3.9   
New Hampshire,2000,03,2.8   
New Jersey,2000,03,3.6   
New Mexico,2000,03,5.0   
New York,2000,03,4.6   
New York city,2000,03,5.9   
North Carolina,2000,03,3.4   
North Dakota,2000,03,2.9   
Ohio,2000,03,4.1   
Oklahoma,2000,03,3.0   
Oregon,2000,03,5.1   
Pennsylvania,2000,03,4.1   
Rhode Island,2000,03,4.1   
South Carolina,2000,03,3.8   
South Dakota,2000,03,2.4   
Tennessee,2000,03,3.7   
Texas,2000,03,4.6   
Utah,2000,03,3.1   
Vermont,2000,03,2.7   
Virginia,2000,03,2.4   
Washington,2000,03,4.9   
West Virginia,2000,03,5.7   
Wisconsin,2000,03,3.2   
Wyoming,2000,03,3.8   
Alabama,2000,04,4.7   
Alaska,2000,04,6.3   
Arizona,2000,04,4.0   
Arkansas,2000,04,4.2   
California,2000,04,5.0   
Los Angeles County,2000,04,5.6   
Colorado,2000,04,2.7   
Connecticut,2000,04,2.2   
Delaware,2000,04,3.4   
District of Columbia,2000,04,5.6   
Florida,2000,04,3.7   
Georgia,2000,04,3.6   
Hawaii,2000,04,4.4   
Idaho,2000,04,4.6   
Illinois,2000,04,4.4   
Indiana,2000,04,3.1   
Iowa,2000,04,2.5   
Kansas,2000,04,3.6   
Kentucky,2000,04,4.0   
Louisiana,2000,04,5.0   
Maine,2000,04,3.3   
Maryland,2000,04,3.5   
Massachusetts,2000,04,2.8   
Michigan,2000,04,3.4   
Minnesota,2000,04,3.0   
Mississippi,2000,04,5.5   
Missouri,2000,04,3.1   
Montana,2000,04,4.9   
Nebraska,2000,04,2.8   
Nevada,2000,04,4.0   
New Hampshire,2000,04,2.8   
New Jersey,2000,04,3.6   
New Mexico,2000,04,5.0   
New York,2000,04,4.6   
New York city,2000,04,5.9   
North Carolina,2000,04,3.5   
North Dakota,2000,04,2.9   
Ohio,2000,04,4.1   
Oklahoma,2000,04,3.0   
Oregon,2000,04,5.1   
Pennsylvania,2000,04,4.1   
Rhode Island,2000,04,4.1   
South Carolina,2000,04,3.7   
South Dakota,2000,04,2.4   
Tennessee,2000,04,3.8   
Texas,2000,04,4.5   
Utah,2000,04,3.2   
Vermont,2000,04,2.7   
Virginia,2000,04,2.3   
Washington,2000,04,4.9   
West Virginia,2000,04,5.6   
Wisconsin,2000,04,3.3   
Wyoming,2000,04,3.8   
Alabama,2000,05,4.6   
Alaska,2000,05,6.3   
Arizona,2000,05,4.0   
Arkansas,2000,05,4.1   
California,2000,05,5.1   
Los Angeles County,2000,05,5.6   
Colorado,2000,05,2.7   
Connecticut,2000,05,2.1   
Delaware,2000,05,3.4   
District of Columbia,2000,05,5.6   
Florida,2000,05,3.8   
Georgia,2000,05,3.6   
Hawaii,2000,05,4.3   
Idaho,2000,05,4.6   
Illinois,2000,05,4.4   
Indiana,2000,05,3.1   
Iowa,2000,05,2.6   
Kansas,2000,05,3.7   
Kentucky,2000,05,4.0   
Louisiana,2000,05,5.0   
Maine,2000,05,3.3   
Maryland,2000,05,3.6   
Massachusetts,2000,05,2.8   
Michigan,2000,05,3.6   
Minnesota,2000,05,3.0   
Mississippi,2000,05,5.5   
Missouri,2000,05,3.1   
Montana,2000,05,4.9   
Nebraska,2000,05,2.8   
Nevada,2000,05,4.0   
New Hampshire,2000,05,2.7   
New Jersey,2000,05,3.5   
New Mexico,2000,05,5.0   
New York,2000,05,4.5   
New York city,2000,05,5.9   
North Carolina,2000,05,3.6   
North Dakota,2000,05,2.9   
Ohio,2000,05,4.1   
Oklahoma,2000,05,3.0   
Oregon,2000,05,5.2   
Pennsylvania,2000,05,4.2   
Rhode Island,2000,05,4.1   
South Carolina,2000,05,3.7   
South Dakota,2000,05,2.4   
Tennessee,2000,05,3.8   
Texas,2000,05,4.4   
Utah,2000,05,3.2   
Vermont,2000,05,2.7   
Virginia,2000,05,2.3   
Washington,2000,05,5.0   
West Virginia,2000,05,5.6   
Wisconsin,2000,05,3.4   
Wyoming,2000,05,3.7   
Alabama,2000,06,4.6   
Alaska,2000,06,6.4   
Arizona,2000,06,4.0   
Arkansas,2000,06,4.1   
California,2000,06,5.0   
Los Angeles County,2000,06,5.6   
Colorado,2000,06,2.7   
Connecticut,2000,06,2.1   
Delaware,2000,06,3.5   
District of Columbia,2000,06,5.6   
Florida,2000,06,3.8   
Georgia,2000,06,3.6   
Hawaii,2000,06,4.3   
Idaho,2000,06,4.6   
Illinois,2000,06,4.4   
Indiana,2000,06,3.1   
Iowa,2000,06,2.6   
Kansas,2000,06,3.7   
Kentucky,2000,06,4.1   
Louisiana,2000,06,5.1   
Maine,2000,06,3.3   
Maryland,2000,06,3.6   
Massachusetts,2000,06,2.8   
Michigan,2000,06,3.7   
Minnesota,2000,06,3.0   
Mississippi,2000,06,5.5   
Missouri,2000,06,3.2   
Montana,2000,06,4.9   
Nebraska,2000,06,2.8   
Nevada,2000,06,4.1   
New Hampshire,2000,06,2.7   
New Jersey,2000,06,3.5   
New Mexico,2000,06,5.0   
New York,2000,06,4.5   
New York city,2000,06,5.8   
North Carolina,2000,06,3.7   
North Dakota,2000,06,2.9   
Ohio,2000,06,4.1   
Oklahoma,2000,06,3.0   
Oregon,2000,06,5.3   
Pennsylvania,2000,06,4.2   
Rhode Island,2000,06,4.1   
South Carolina,2000,06,3.7   
South Dakota,2000,06,2.5   
Tennessee,2000,06,3.9   
Texas,2000,06,4.4   
Utah,2000,06,3.3   
Vermont,2000,06,2.8   
Virginia,2000,06,2.3   
Washington,2000,06,5.1   
West Virginia,2000,06,5.6   
Wisconsin,2000,06,3.4   
Wyoming,2000,06,3.7   
Alabama,2000,07,4.6   
Alaska,2000,07,6.4   
Arizona,2000,07,4.0   
Arkansas,2000,07,4.1   
California,2000,07,5.0   
Los Angeles County,2000,07,5.5   
Colorado,2000,07,2.8   
Connecticut,2000,07,2.1   
Delaware,2000,07,3.5   
District of Columbia,2000,07,5.6   
Florida,2000,07,3.8   
Georgia,2000,07,3.6   
Hawaii,2000,07,4.2   
Idaho,2000,07,4.7   
Illinois,2000,07,4.4   
Indiana,2000,07,3.0   
Iowa,2000,07,2.7   
Kansas,2000,07,3.7   
Kentucky,2000,07,4.1   
Louisiana,2000,07,5.1   
Maine,2000,07,3.2   
Maryland,2000,07,3.7   
Massachusetts,2000,07,2.7   
Michigan,2000,07,3.8   
Minnesota,2000,07,3.1   
Mississippi,2000,07,5.4   
Missouri,2000,07,3.3   
Montana,2000,07,4.9   
Nebraska,2000,07,2.8   
Nevada,2000,07,4.2   
New Hampshire,2000,07,2.7   
New Jersey,2000,07,3.6   
New Mexico,2000,07,5.0   
New York,2000,07,4.5   
New York city,2000,07,5.8   
North Carolina,2000,07,3.8   
North Dakota,2000,07,2.9   
Ohio,2000,07,4.1   
Oklahoma,2000,07,3.0   
Oregon,2000,07,5.3   
Pennsylvania,2000,07,4.3   
Rhode Island,2000,07,4.0   
South Carolina,2000,07,3.6   
South Dakota,2000,07,2.5   
Tennessee,2000,07,3.9   
Texas,2000,07,4.3   
Utah,2000,07,3.3   
Vermont,2000,07,2.8   
Virginia,2000,07,2.3   
Washington,2000,07,5.1   
West Virginia,2000,07,5.5   
Wisconsin,2000,07,3.5   
Wyoming,2000,07,3.7   
Alabama,2000,08,4.6   
Alaska,2000,08,6.4   
Arizona,2000,08,4.0   
Arkansas,2000,08,4.1   
California,2000,08,4.9   
Los Angeles County,2000,08,5.4   
Colorado,2000,08,2.8   
Connecticut,2000,08,2.1   
Delaware,2000,08,3.5   
District of Columbia,2000,08,5.6   
Florida,2000,08,3.7   
Georgia,2000,08,3.5   
Hawaii,2000,08,4.1   
Idaho,2000,08,4.7   
Illinois,2000,08,4.4   
Indiana,2000,08,2.9   
Iowa,2000,08,2.7   
Kansas,2000,08,3.8   
Kentucky,2000,08,4.2   
Louisiana,2000,08,5.2   
Maine,2000,08,3.2   
Maryland,2000,08,3.7   
Massachusetts,2000,08,2.7   
Michigan,2000,08,3.9   
Minnesota,2000,08,3.2   
Mississippi,2000,08,5.3   
Missouri,2000,08,3.5   
Montana,2000,08,4.8   
Nebraska,2000,08,2.8   
Nevada,2000,08,4.2   
New Hampshire,2000,08,2.6   
New Jersey,2000,08,3.6   
New Mexico,2000,08,5.0   
New York,2000,08,4.5   
New York city,2000,08,5.7   
North Carolina,2000,08,3.9   
North Dakota,2000,08,2.9   
Ohio,2000,08,4.1   
Oklahoma,2000,08,3.0   
Oregon,2000,08,5.3   
Pennsylvania,2000,08,4.3   
Rhode Island,2000,08,4.0   
South Carolina,2000,08,3.6   
South Dakota,2000,08,2.6   
Tennessee,2000,08,3.9   
Texas,2000,08,4.3   
Utah,2000,08,3.4   
Vermont,2000,08,2.8   
Virginia,2000,08,2.2   
Washington,2000,08,5.2   
West Virginia,2000,08,5.5   
Wisconsin,2000,08,3.5   
Wyoming,2000,08,3.8   
Alabama,2000,09,4.6   
Alaska,2000,09,6.3   
Arizona,2000,09,3.9   
Arkansas,2000,09,4.1   
California,2000,09,4.9   
Los Angeles County,2000,09,5.3   
Colorado,2000,09,2.8   
Connecticut,2000,09,2.1   
Delaware,2000,09,3.5   
District of Columbia,2000,09,5.6   
Florida,2000,09,3.7   
Georgia,2000,09,3.5   
Hawaii,2000,09,4.1   
Idaho,2000,09,4.7   
Illinois,2000,09,4.4   
Indiana,2000,09,2.9   
Iowa,2000,09,2.8   
Kansas,2000,09,3.8   
Kentucky,2000,09,4.2   
Louisiana,2000,09,5.3   
Maine,2000,09,3.2   
Maryland,2000,09,3.7   
Massachusetts,2000,09,2.7   
Michigan,2000,09,3.9   
Minnesota,2000,09,3.2   
Mississippi,2000,09,5.2   
Missouri,2000,09,3.6   
Montana,2000,09,4.8   
Nebraska,2000,09,2.9   
Nevada,2000,09,4.3   
New Hampshire,2000,09,2.5   
New Jersey,2000,09,3.7   
New Mexico,2000,09,5.0   
New York,2000,09,4.5   
New York city,2000,09,5.6   
North Carolina,2000,09,4.0   
North Dakota,2000,09,2.9   
Ohio,2000,09,4.1   
Oklahoma,2000,09,3.0   
Oregon,2000,09,5.3   
Pennsylvania,2000,09,4.3   
Rhode Island,2000,09,3.9   
South Carolina,2000,09,3.5   
South Dakota,2000,09,2.6   
Tennessee,2000,09,3.9   
Texas,2000,09,4.2   
Utah,2000,09,3.5   
Vermont,2000,09,2.8   
Virginia,2000,09,2.2   
Washington,2000,09,5.2   
West Virginia,2000,09,5.5   
Wisconsin,2000,09,3.5   
Wyoming,2000,09,3.8   
Alabama,2000,10,4.6   
Alaska,2000,10,6.3   
Arizona,2000,10,3.9   
Arkansas,2000,10,4.1   
California,2000,10,4.8   
Los Angeles County,2000,10,5.1   
Colorado,2000,10,2.7   
Connecticut,2000,10,2.1   
Delaware,2000,10,3.6   
District of Columbia,2000,10,5.7   
Florida,2000,10,3.7   
Georgia,2000,10,3.4   
Hawaii,2000,10,4.0   
Idaho,2000,10,4.7   
Illinois,2000,10,4.5   
Indiana,2000,10,2.9   
Iowa,2000,10,2.8   
Kansas,2000,10,3.9   
Kentucky,2000,10,4.3   
Louisiana,2000,10,5.3   
Maine,2000,10,3.2   
Maryland,2000,10,3.7   
Massachusetts,2000,10,2.7   
Michigan,2000,10,4.0   
Minnesota,2000,10,3.3   
Mississippi,2000,10,5.1   
Missouri,2000,10,3.8   
Montana,2000,10,4.7   
Nebraska,2000,10,2.9   
Nevada,2000,10,4.3   
New Hampshire,2000,10,2.5   
New Jersey,2000,10,3.7   
New Mexico,2000,10,5.0   
New York,2000,10,4.4   
New York city,2000,10,5.5   
North Carolina,2000,10,4.0   
North Dakota,2000,10,2.9   
Ohio,2000,10,4.0   
Oklahoma,2000,10,2.9   
Oregon,2000,10,5.2   
Pennsylvania,2000,10,4.3   
Rhode Island,2000,10,3.9   
South Carolina,2000,10,3.5   
South Dakota,2000,10,2.6   
Tennessee,2000,10,3.9   
Texas,2000,10,4.1   
Utah,2000,10,3.5   
Vermont,2000,10,2.8   
Virginia,2000,10,2.2   
Washington,2000,10,5.2   
West Virginia,2000,10,5.4   
Wisconsin,2000,10,3.5   
Wyoming,2000,10,3.7   
Alabama,2000,11,4.6   
Alaska,2000,11,6.3   
Arizona,2000,11,3.9   
Arkansas,2000,11,4.2   
California,2000,11,4.7   
Los Angeles County,2000,11,5.1   
Colorado,2000,11,2.7   
Connecticut,2000,11,2.1   
Delaware,2000,11,3.6   
District of Columbia,2000,11,5.7   
Florida,2000,11,3.7   
Georgia,2000,11,3.4   
Hawaii,2000,11,4.0   
Idaho,2000,11,4.7   
Illinois,2000,11,4.6   
Indiana,2000,11,3.0   
Iowa,2000,11,2.9   
Kansas,2000,11,3.9   
Kentucky,2000,11,4.3   
Louisiana,2000,11,5.4   
Maine,2000,11,3.2   
Maryland,2000,11,3.7   
Massachusetts,2000,11,2.7   
Michigan,2000,11,4.0   
Minnesota,2000,11,3.3   
Mississippi,2000,11,5.0   
Missouri,2000,11,3.9   
Montana,2000,11,4.7   
Nebraska,2000,11,2.9   
Nevada,2000,11,4.4   
New Hampshire,2000,11,2.5   
New Jersey,2000,11,3.8   
New Mexico,2000,11,5.0   
New York,2000,11,4.3   
New York city,2000,11,5.4   
North Carolina,2000,11,4.1   
North Dakota,2000,11,2.9   
Ohio,2000,11,3.9   
Oklahoma,2000,11,2.9   
Oregon,2000,11,5.2   
Pennsylvania,2000,11,4.3   
Rhode Island,2000,11,3.9   
South Carolina,2000,11,3.6   
South Dakota,2000,11,2.7   
Tennessee,2000,11,3.9   
Texas,2000,11,4.1   
Utah,2000,11,3.6   
Vermont,2000,11,2.8   
Virginia,2000,11,2.2   
Washington,2000,11,5.2   
West Virginia,2000,11,5.4   
Wisconsin,2000,11,3.6   
Wyoming,2000,11,3.7   
Alabama,2000,12,4.7   
Alaska,2000,12,6.2   
Arizona,2000,12,4.0   
Arkansas,2000,12,4.2   
California,2000,12,4.7   
Los Angeles County,2000,12,5.0   
Colorado,2000,12,2.6   
Connecticut,2000,12,2.2   
Delaware,2000,12,3.6   
District of Columbia,2000,12,5.8   
Florida,2000,12,3.8   
Georgia,2000,12,3.4   
Hawaii,2000,12,4.0   
Idaho,2000,12,4.6   
Illinois,2000,12,4.8   
Indiana,2000,12,3.1   
Iowa,2000,12,3.0   
Kansas,2000,12,4.0   
Kentucky,2000,12,4.4   
Louisiana,2000,12,5.4   
Maine,2000,12,3.2   
Maryland,2000,12,3.7   
Massachusetts,2000,12,2.8   
Michigan,2000,12,4.2   
Minnesota,2000,12,3.3   
Mississippi,2000,12,5.0   
Missouri,2000,12,4.1   
Montana,2000,12,4.6   
Nebraska,2000,12,2.9   
Nevada,2000,12,4.5   
New Hampshire,2000,12,2.6   
New Jersey,2000,12,3.7   
New Mexico,2000,12,5.0   
New York,2000,12,4.3   
New York city,2000,12,5.3   
North Carolina,2000,12,4.2   
North Dakota,2000,12,2.8   
Ohio,2000,12,3.9   
Oklahoma,2000,12,2.9   
Oregon,2000,12,5.2   
Pennsylvania,2000,12,4.3   
Rhode Island,2000,12,4.0   
South Carolina,2000,12,3.8   
South Dakota,2000,12,2.7   
Tennessee,2000,12,3.9   
Texas,2000,12,4.1   
Utah,2000,12,3.7   
Vermont,2000,12,2.9   
Virginia,2000,12,2.2   
Washington,2000,12,5.3   
West Virginia,2000,12,5.3   
Wisconsin,2000,12,3.6   
Wyoming,2000,12,3.7   
Alabama,2001,01,4.7   
Alaska,2001,01,6.2   
Arizona,2001,01,4.0   
Arkansas,2001,01,4.3   
California,2001,01,4.7   
Los Angeles County,2001,01,5.0   
Colorado,2001,01,2.7   
Connecticut,2001,01,2.3   
Delaware,2001,01,3.6   
District of Columbia,2001,01,5.9   
Florida,2001,01,3.9   
Georgia,2001,01,3.4   
Hawaii,2001,01,4.1   
Idaho,2001,01,4.7   
Illinois,2001,01,5.0   
Indiana,2001,01,3.3   
Iowa,2001,01,3.0   
Kansas,2001,01,4.0   
Kentucky,2001,01,4.5   
Louisiana,2001,01,5.5   
Maine,2001,01,3.2   
Maryland,2001,01,3.7   
Massachusetts,2001,01,2.9   
Michigan,2001,01,4.4   
Minnesota,2001,01,3.4   
Mississippi,2001,01,5.0   
Missouri,2001,01,4.2   
Montana,2001,01,4.6   
Nebraska,2001,01,2.9   
Nevada,2001,01,4.6   
New Hampshire,2001,01,2.8   
New Jersey,2001,01,3.7   
New Mexico,2001,01,5.0   
New York,2001,01,4.2   
New York city,2001,01,5.3   
North Carolina,2001,01,4.4   
North Dakota,2001,01,2.8   
Ohio,2001,01,3.9   
Oklahoma,2001,01,3.0   
Oregon,2001,01,5.3   
Pennsylvania,2001,01,4.3   
Rhode Island,2001,01,4.1   
South Carolina,2001,01,4.1   
South Dakota,2001,01,2.7   
Tennessee,2001,01,4.0   
Texas,2001,01,4.1   
Utah,2001,01,3.8   
Vermont,2001,01,2.9   
Virginia,2001,01,2.3   
Washington,2001,01,5.4   
West Virginia,2001,01,5.3   
Wisconsin,2001,01,3.8   
Wyoming,2001,01,3.7   
Alabama,2001,02,4.8   
Alaska,2001,02,6.1   
Arizona,2001,02,4.1   
Arkansas,2001,02,4.4   
California,2001,02,4.8   
Los Angeles County,2001,02,5.0   
Colorado,2001,02,2.8   
Connecticut,2001,02,2.4   
Delaware,2001,02,3.5   
District of Columbia,2001,02,5.9   
Florida,2001,02,4.0   
Georgia,2001,02,3.5   
Hawaii,2001,02,4.1   
Idaho,2001,02,4.7   
Illinois,2001,02,5.1   
Indiana,2001,02,3.5   
Iowa,2001,02,3.1   
Kansas,2001,02,4.0   
Kentucky,2001,02,4.6   
Louisiana,2001,02,5.5   
Maine,2001,02,3.3   
Maryland,2001,02,3.7   
Massachusetts,2001,02,3.1   
Michigan,2001,02,4.5   
Minnesota,2001,02,3.4   
Mississippi,2001,02,5.0   
Missouri,2001,02,4.2   
Montana,2001,02,4.6   
Nebraska,2001,02,2.9   
Nevada,2001,02,4.7   
New Hampshire,2001,02,2.9   
New Jersey,2001,02,3.7   
New Mexico,2001,02,5.0   
New York,2001,02,4.2   
New York city,2001,02,5.3   
North Carolina,2001,02,4.6   
North Dakota,2001,02,2.8   
Ohio,2001,02,3.9   
Oklahoma,2001,02,3.0   
Oregon,2001,02,5.4   
Pennsylvania,2001,02,4.4   
Rhode Island,2001,02,4.3   
South Carolina,2001,02,4.4   
South Dakota,2001,02,2.8   
Tennessee,2001,02,4.0   
Texas,2001,02,4.2   
Utah,2001,02,3.9   
Vermont,2001,02,3.0   
Virginia,2001,02,2.4   
Washington,2001,02,5.5   
West Virginia,2001,02,5.2   
Wisconsin,2001,02,3.9   
Wyoming,2001,02,3.8   
Alabama,2001,03,4.8   
Alaska,2001,03,6.1   
Arizona,2001,03,4.2   
Arkansas,2001,03,4.5   
California,2001,03,4.9   
Los Angeles County,2001,03,5.1   
Colorado,2001,03,2.9   
Connecticut,2001,03,2.6   
Delaware,2001,03,3.4   
District of Columbia,2001,03,6.0   
Florida,2001,03,4.1   
Georgia,2001,03,3.6   
Hawaii,2001,03,4.2   
Idaho,2001,03,4.8   
Illinois,2001,03,5.2   
Indiana,2001,03,3.6   
Iowa,2001,03,3.2   
Kansas,2001,03,4.1   
Kentucky,2001,03,4.7   
Louisiana,2001,03,5.5   
Maine,2001,03,3.5   
Maryland,2001,03,3.7   
Massachusetts,2001,03,3.2   
Michigan,2001,03,4.7   
Minnesota,2001,03,3.5   
Mississippi,2001,03,5.0   
Missouri,2001,03,4.3   
Montana,2001,03,4.6   
Nebraska,2001,03,3.0   
Nevada,2001,03,4.8   
New Hampshire,2001,03,3.0   
New Jersey,2001,03,3.7   
New Mexico,2001,03,4.9   
New York,2001,03,4.2   
